taxonomy,id,link,text
History///Europe///Spain and Portugal///The Conquistadors,info22410,http://www.pbs.org/conquistadors/,"Michael Wood, et. al. Conquistadors (virtual exhibits on da Vaca, Cortes, Pizarro, and Orellana) (Public Broadcasting Service)"
History///Europe///Spain and Portugal///The Conquistadors,info22425,http://www.pbs.org/conquistadors/pizarro/pizarro_flat.html,Pizarro: The Conquest of the Incas (virtual exhibit within the Conquistadors site based on the work of Michael Wood) (Public Broadcasting Service)
History///Europe///Spain and Portugal///The Conquistadors,info22409,http://www.ucalgary.ca/applied_history/tutor/eurvoya/aztec.html,"The Conquest of the Aztec Empire: Hernán Cortés (overview, within ""The European Voyages of Exploration"" site) (U. Calgary)"
History///Europe///Spain and Portugal///The Conquistadors,info22411,http://ntap.k12.ca.us/whs/projects/history/cortez.html,"Bryan Pavlovich Hernando Cortez (historical overview by a high school student, with images and bibliography)"
History///Europe///Spain and Portugal///The Conquistadors,info22415,http://www.etsu.edu/cas/history/docs/deloscobos.htm,"Franco de los Cobos Instructions to Conquistadors, 1517 (English translation of original text) East Tennessee State U.)"
History///Europe///Spain and Portugal///The Conquistadors,info22412,http://www.d.umn.edu/cla/faculty/troufs/anth3618/maEurope.html,"Ancient Middle America: European Exploration (map of Aztec empire, images, links)(Tim Roufs, U. Minnesota, Duluth)"
History///Europe///Spain and Portugal///The Conquistadors,info22413,http://www.umich.edu/%7Eece/student_projects/conquest/index.html,"A Journey through the Spanish Conquest (features timeline, bibliography, primary sources form both native and Spanish participants, plus conquistador biographies) (Jeff Schultz and Sean Johnson, U. Michigan)"
History///Europe///Spain and Portugal///The Conquistadors,info22416,http://www.calstatela.edu/orgs/mecha/nochepart1.htm,"The Spanish Invasion: Cortés and La Malinche (part 1 of multi-page historical overview of the conquest of Mexico, within the MEChA site) (MECHA, California State U., Los Angeles)"
History///Europe///Spain and Portugal,info9253,http://www.uv.es/~apons/un.htm,"D'Història (well-organized, annotated Spanish history site; includes resources on the Iberian Peninsula; in Spanish) (Anaclet Pons, U. Valencia)"
History///Europe///Spain and Portugal,info9158,http://www.clark.net/pub/jgbustam/famosos/famosos.html,"Hispanos Famosos (page dedicated to the celebration of Hispanic heritage, with a"
History///Europe///Spain and Portugal,info19348,http://library.byu.edu/~rdh/eurodocs/portugal.html,"History of Portugal: Primary Documents (links to primary sources) (Richard Hacken, Brigham Young U.)"
History///Europe///Spain and Portugal,info19347,http://library.byu.edu/~rdh/eurodocs/spain.html,"History of Spain: Primary Documents (links to primary sources) (Richard Hacken, Brigham Young U.)"
History///Europe///Spain and Portugal,info19255,http://lcweb2.loc.gov/frd/cs/pttoc.html,"Portugal-- A Country Study (links to articles on Portuguese culture, history, and government) (Library of Congress, Washington, DC)"
History///Europe///Spain and Portugal,info4444,http://docsouth.unc.edu/nc/schaw/menu.html.htm,"Janet Schaw, Journal of a Lady of Quality, Being the Narrative of a Journey from Scotland to the West Indies, North Carolina, and Portugal, in the years 1774 to 1776 (wlink to full text; links to other articles; ithin the Documenting the American South site) (U. North Carolina, Chapel Hill)"
History///Europe///Spain and Portugal///Sí Spain,info9226,http://www.DocuWeb.ca/SiSpain/,"Homepage of Sí Spain   (includes info on contemporary and historical Spain) (Embassy of Spain in Ottawa, Canada)"
History///Europe///Spain and Portugal///Sí Spain,info9180,http://www.DocuWeb.ca/SiSpain/english/history/,History of Spain
History///Europe///Spain and Portugal///Sí Spain,info9401,http://www.DocuWeb.ca/SiSpain/english/history/peninsul.html,"The Peninsular War and the Constitution of 1812 (Embassy of Spain in Ottawa, Canada)"
History///Europe///Spain and Portugal,info19256,http://lcweb2.loc.gov/frd/cs/estoc.html,"Spain-- A Country Study (links to articles on Spanish culture, history, and government) (Library of Congress, Washington, DC)"
History///Europe///Spain and Portugal,info20634,http://vlib.iue.it/hist-spain/Index.html,"Spanish History Index (within the WWW Virtual Libray site, focused on links to primary sources) (Iñaki López Martín, European University Institute, San Domenico, FI)"
History///Europe///Spain and Portugal///The Spanish-American War,info20599,http://www.spanamwar.com/,The Spanish-American War Centennial Website (numerous articles and background info) (Jess Giessel and Patrick McSherry)
History///Europe///Spain and Portugal///The Spanish-American War,info20598,http://www.pbs.org/crucible/,"Crucible of Empire: the Spanish-American War (educational resources, in a site devoted to the televised documentary) (PBS)"
History///Europe///Spain and Portugal///The Spanish-American War,info20600,http://www.nypl.org/research/chss/epo/spanexhib/index.html,"A War in Perspective, 1898-1998: Public Appeals, Memory, and the Spanish-American Conflict  (exhibit materials, arranged by subject) (New York Public Library)"
History///Europe///Spain and Portugal,info9378,http://www.pitzer.edu/~dward/Anarchist_Archives/,"The Spanish Civil War (Dana Ward, Pitzer C.)"
History///Europe///U.K.///General British History Resources,info20002,http://www.livgenmi.com/gardinertitle.htm,Gardiner's Atlas of English History (historical maps from Gardiner's 1892 historical atlas) (Pam Rietsch)
History///Europe///U.K.///General British History Resources,info22058,http://www.geocities.com/Broadway/Alley/5443/bloody1.htm,"John E. Muter Bloody, Bloody Britain: Battles on British Soil, 55 BC-1797 (lists of battles with texts on background, plus bibliography) (Alex's Military History)"
History///Europe///U.K.///General British History Resources,info22912,http://www.devon.gov.uk/library/locstudy/bookhist/,"Exeter Working Papers in British Book Trade History (homepage, with lists of papers, arranged by topic,  on the UK, but with a focus on Southwest England) (Ian Maxted, Devon County Council)"
History///Europe///U.K.///General British History Resources,info19242,http://www.library.pitt.edu/subject_guides/westeuropean/wwwes/unitedkingdom.nhp.html,"Center for Western European Studies: United Kingdom (links to sites devoted to historical and contemporary studies of Enlgand, Scotland, and Wales) (Phil Wilkin, U. of Pittsburgh)"
History///Europe///U.K.///General British History Resources,info19208,http://www.cornwall.gov.uk/history/default.htm,"Cornwall: Heritage and History (links to articles, archivs, and images) (Cornish City Council)"
History///Europe///U.K.///General British History Resources,info19234,http://library.byu.edu/~rdh/eurodocs/uk.html,"EuroDocs: History of the United Kingdom: Primary Documents (links to ""transcriptions, facsimiles and translations"" of key historical documents) (Richard Hacken, Brigham Young U.)"
History///Europe///U.K.///General British History Resources,info22869,http://www.h-net.msu.edu/~albion/,"H-Albion: The H-Net Discussion Network for British and Irish History (archived messages concerning historiography and related issues, teaching resources, links, and more) (Michigan State U.)"
History///Europe///U.K.///General British History Resources,info6070,http://www.albion.edu/english/calendar/,"Ian's English Calendar (dating resource for students of English history and literature: ""converts between old and new style dates, calculates day of the week, British regnal years, and the date of Easter and other moveable religious holidays"") (Ian McInnes, Albion C., Albion, MI)"
History///Europe///U.K.///General British History Resources,info20660,http://www.loc.gov/exhibits/british/,"John Bull and Uncle Sam: Four Centuries of British-American Relations (virtual exhibit) (Library of COngress, Washington, DC)"
History///Europe///U.K.///General British History Resources,info19209,http://www.gov.im/mnh/,"Manx National Heritage (links to articles on history, archives, and images) (Isle of Man Government)"
History///Europe///U.K.///General British History Resources,info19330,http://www.isle-of-man.com/manxnotebook/,A Manx Notebook (links to various articles and sites about Manx culture and history) (Frances Coakley)
History///Europe///U.K.///General British History Resources,info22792,http://www.nationalarchives.gov.uk/pathways/utk/default.htm,"National Archives: Uniting the Kingdoms? 1066-1603 (virtual exhibits, with primary documents, maps, and more; sections on Scotland, England, Wales, Ireland, and France) (National Archives, London, UK)"
History///Europe///U.K.///General British History Resources,info22872,http://www.bruzelius.info/Nautica/Naval_History/GB/TOC.html,"Naval History: Great Britain (links to primary sources, such as catalogues and contemporary journalistic pieces) (Lars Bruzelius)"
History///Europe///U.K.///General British History Resources,info9379,http://www.uni-mannheim.de/users/bibsplit/anglistik/eng_bks.html,An England Reading List (Universitätsbibliothek Mannheim)
History///Europe///U.K.///General British History Resources,info19999,http://www.rhs.ac.uk/bibl/,"A Comprehensive Online Guide to Writing About British and Irish History (searchable database of bibliography for British and Irish historical research) (Royal Historical Society, U. College, London)"
History///Europe///U.K.///General British History Resources,info22899,http://www.workhouses.org.uk/,"Peter Higginbotham The Workhouse (history of the workhouse across Britain, Poor Laws, and related topics, 1601-1930; includes images, transcriptions, articles, and more)"
History///Europe///U.K.///Scotland  General Resources,info19198,http://www.scotlandspast.org/index.cfm,Scotland's Past (homepage for site devoted to Scottish history and archaeology)(Fergie Meek)
History///Europe///U.K.///Scotland  General Resources,info22056,http://www.geocities.com/Broadway/Alley/5443/scotril2.htm,"Alex's Military History: The Scottish Trilogy (links to homepages for detailed sites devoted to the battles of Stirling Bridge, Bannockburn, and Culloden) (Alex's Military History)"
History///Europe///U.K.///Scotland  General Resources,info22892,http://www.chartingthenation.lib.ed.ac.uk/index.html,"Charting the Nation: Maps of Scotland and Associated Archives (articles, images, and maps, ""together with important manuscript and printed texts relating to the geography and mapping of Scotland from 1550 to 1740 and beyond"") (Edinburgh U. Library)"
History///Europe///U.K.///Scotland  General Resources,info19194,http://www.electricscotland.com/,"Electric Scotland (homepage for a megasite about Scotland, with sections on Scottish history, as well as information about clan lineage) (Alistair I. McIntyre)"
History///Europe///U.K.///Scotland  General Resources,info22870,http://www.geo.ed.ac.uk/home/scotland/scotland.html,"The Gateway to Scotland (overview articles on Scottish culture and history, with links to articles about hypertext-marked subjects [both on-site articles and some links to external sites], timelines, maps, links, and many more resources) (Bruce M. Gittings, U. Edinburgh)"
History///Europe///U.K.///Scotland  General Resources,info22687,http://dewey.library.upenn.edu/sceti/printedbooksNew/index.cfm?textID=holinshed_scotland&PagePosition=1,"Raphael Holinshed The Historie of Scotland, conteining the beginning, increase, proceedings, acts and gouernement of the Scotish nation  (facsimile reproductions from the 1585 Denham print) (Schoenberg Center for Electronic Text and Image, U. Pennsylvania)"
History///Europe///U.K.///Scotland  General Resources,info22893,http://www.nls.uk/maps/index.html,"National Library of Scotland: Digital Maps of Scotland (historical maps) (Edinburgh, Scotland)"
History///Europe///U.K.///Scotland  General Resources,info22792,http://www.nationalarchives.gov.uk/pathways/utk/default.htm,"National Archives: Uniting the Kingdoms? 1066-1603 (virtual exhibits, with primary documents, maps, and more; sections on Scotland, England, Wales, Ireland, and France) (National Archives, London, UK)"
